trace_id,dataset,task_id,model,agent_or_harness,success,reward,resolved,duration_s,input_tokens,output_tokens,cache_tokens,total_steps
terminalbench:4ef34528-f0fe-42d6-87bf-d8aeb02568d9,terminalbench,extract-elf,accounts/fireworks/models/minimax-m2@fireworks_ai,terminus-2,False,0.0,False,282.8970031738281,407805.0,11045.0,0.0,28
terminalbench:git-multibranch__KUjXXYf,terminalbench,git-multibranch,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,248.4290008544922,31862.0,22215.0,,12
terminalbench:fab39328-b34d-4767-b524-0b2d166ce731,terminalbench,fix-code-vulnerability,openai/gpt-oss-120b@together_ai,mini-swe-agent,False,0.0,False,598.0089721679688,805148.0,21364.0,0.0,42
terminalbench:circuit-fibsqrt__e3d9Hzo,terminalbench,circuit-fibsqrt,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,83.51200103759766,13149.0,9261.0,,7
terminalbench:filter-js-from-html__NqpM2pg,terminalbench,filter-js-from-html,grok-code-fast-1@xai,mini-swe-agent,False,0.0,False,522.22802734375,79005.0,2644.0,,18
terminalbench:build-cython-ext__Qsp9X52,terminalbench,build-cython-ext,gpt-5-mini@openai,terminus-2,True,1.0,True,925.2109985351562,35899.0,11329.0,,6
terminalbench:code-from-image__rZQ3bfG,terminalbench,code-from-image,grok-4-0709@xai,openhands,False,0.0,False,1359.2650146484375,1232842.0,14258.0,,117
terminalbench:build-pmars__GCkonTy,terminalbench,build-pmars,gpt-5-nano@openai,terminus-2,False,0.0,False,920.6090087890625,185159.0,40104.0,,14
terminalbench:compile-compcert__poQ5Hsp,terminalbench,compile-compcert,claude-sonnet-4-5-20250929@anthropic,claude-code,True,1.0,True,1666.530029296875,6090725.0,825.0,,125
terminalbench:custom-memory-heap-crash__6Qyv9wn,terminalbench,custom-memory-heap-crash,moonshotai/Kimi-K2-Instruct-0905@together_ai,terminus-2,True,1.0,True,468.2040100097656,529806.0,12574.0,,45
terminalbench:git-multibranch__TiKave5,terminalbench,git-multibranch,gpt-5@openai,openhands,False,0.0,False,1001.4719848632812,151289.0,41115.0,,40
terminalbench:cancel-async-tasks__mo2vQs7,terminalbench,cancel-async-tasks,claude-opus-4-5-20251101@anthropic,terminus-2,True,1.0,True,188.9669952392578,56304.0,3918.0,,12
terminalbench:circuit-fibsqrt__Mm7UdLb,terminalbench,circuit-fibsqrt,gpt-5-mini@openai,codex,False,0.0,False,119.09200286865234,49674.0,6523.0,,8
terminalbench:filter-js-from-html__dGz9iKR,terminalbench,filter-js-from-html,gpt-5-nano@openai,mini-swe-agent,False,0.0,False,681.9550170898438,9134.0,34322.0,,7
terminalbench:8fa81661-5ef2-414b-87da-e5c44b59729b,terminalbench,caffe-cifar-10,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,133.11099243164062,7412.0,13194.0,0.0,7
terminalbench:cancel-async-tasks__qb5gQfT,terminalbench,cancel-async-tasks,claude-sonnet-4-5-20250929@anthropic,mini-swe-agent,True,1.0,True,224.7050018310547,140974.0,8174.0,,23
terminalbench:distribution-search__hmD6PJG,terminalbench,distribution-search,grok-4-0709@xai,openhands,True,1.0,True,2814.35498046875,244657.0,2846.0,,36
terminalbench:gpt2-codegolf__w5LKTCd,terminalbench,gpt2-codegolf,gpt-5.2@openai,terminus-2,False,0.0,False,919.3679809570312,,,,7
terminalbench:adaptive-rejection-sampler__FpjQz69,terminalbench,adaptive-rejection-sampler,moonshotai/Kimi-K2-Thinking@together_ai,terminus-2,False,0.0,False,889.405029296875,493291.0,17687.0,,23
terminalbench:extract-elf__wNBqc9k,terminalbench,extract-elf,gemini-3-pro-preview@gemini,terminus-2,True,1.0,True,170.5330047607422,22195.0,14559.0,,6
terminalbench:cobol-modernization__f478FR7,terminalbench,cobol-modernization,accounts/fireworks/models/glm-4p6@fireworks_ai,terminus-2,False,0.0,False,333.80499267578125,1431800.0,18231.0,,82
terminalbench:feal-linear-cryptanalysis__AkZVWaV,terminalbench,feal-linear-cryptanalysis,gpt-5-mini@openai,terminus-2,True,1.0,True,326.2439880371094,51600.0,13156.0,,8
terminalbench:build-cython-ext__XRJyCJb,terminalbench,build-cython-ext,gemini-2.5-flash@gemini,terminus-2,False,0.0,False,928.3369750976562,1008433.0,67175.0,,24
terminalbench:62c16ee1-5135-4465-ab0d-11663c05ee60,terminalbench,build-pov-ray,openai/gpt-oss-20b@together_ai,terminus-2,False,0.0,False,71.62200164794922,5933.0,2497.0,0.0,4
terminalbench:ce09de40-1472-4b79-ad3e-861600b2278b,terminalbench,code-from-image,moonshotai/Kimi-K2-Thinking@together_ai,terminus-2,True,1.0,True,204.38600158691406,75596.0,5547.0,0.0,18
terminalbench:dna-assembly__TbBogcR,terminalbench,dna-assembly,gpt-5.1-codex@openai,terminus-2,False,0.0,False,1825.5350341796875,494916.0,67124.0,,34
terminalbench:feal-linear-cryptanalysis__EMKoaop,terminalbench,feal-linear-cryptanalysis,gemini-2.5-flash@gemini,gemini-cli,False,0.0,False,619.9829711914062,32549.0,128999.0,,5
terminalbench:extract-moves-from-video__P8oVQ46,terminalbench,extract-moves-from-video,claude-sonnet-4-5-20250929@anthropic,openhands,False,0.0,False,1922.85400390625,1764957.0,13988.0,,98
terminalbench:cobol-modernization__UU5oFN4,terminalbench,cobol-modernization,gpt-5-nano@openai,terminus-2,True,1.0,True,927.3619995117188,326777.0,75980.0,,20
terminalbench:feal-differential-cryptanalysis__9tCc4Qs,terminalbench,feal-differential-cryptanalysis,gpt-5@openai,terminus-2,False,0.0,False,476.8420104980469,10969.0,21919.0,,6
terminalbench:filter-js-from-html__waKB9Ks,terminalbench,filter-js-from-html,gemini-2.5-flash@gemini,terminus-2,False,0.0,False,159.5279998779297,5309.0,8004.0,,4
terminalbench:18b05dbc-a066-4561-b860-9d6757fd7739,terminalbench,custom-memory-heap-crash,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,terminus-2,True,1.0,True,562.22802734375,593079.0,9479.0,0.0,54
terminalbench:distribution-search__9NeDRNr,terminalbench,distribution-search,claude-opus-4-6@anthropic,terminus-2,True,1.0,True,367.2669982910156,55192.0,14684.0,,6
terminalbench:count-dataset-tokens__abvh4uR,terminalbench,count-dataset-tokens,claude-opus-4-5-20251101@anthropic,terminus-2,True,1.0,True,203.2519989013672,36471.0,2093.0,,8
terminalbench:dna-assembly__oqZiPTB,terminalbench,dna-assembly,gemini-3-flash-preview@gemini,terminus-2,False,0.0,False,327.7900085449219,,,,12
terminalbench:circuit-fibsqrt__xj3PRoD,terminalbench,circuit-fibsqrt,gemini-2.5-pro@gemini,terminus-2,False,0.0,False,3726.388916015625,12905346.0,321208.0,,66
terminalbench:cancel-async-tasks__Z2tGzLx,terminalbench,cancel-async-tasks,gpt-5-mini@openai,terminus-2,False,0.0,False,102.59200286865234,4174.0,3223.0,,4
terminalbench:custom-memory-heap-crash__SEEm7KF,terminalbench,custom-memory-heap-crash,claude-opus-4-5-20251101@anthropic,claude-code,True,1.0,True,138.11599731445312,,,,29
terminalbench:extract-moves-from-video__iWcBEqw,terminalbench,extract-moves-from-video,gpt-5@openai,openhands,False,0.0,False,1863.77294921875,626349.0,49271.0,,67
terminalbench:926ff8e6-a236-4751-a7d8-7db965821c34,terminalbench,filter-js-from-html,accounts/fireworks/models/glm-4p6@fireworks_ai,terminus-2,False,0.0,False,456.24700927734375,4401.0,1680.0,1465.0,4
terminalbench:d37472a3-02e3-4e3c-8c07-a5b7f1865a64,terminalbench,extract-moves-from-video,moonshotai/Kimi-K2-Instruct-0905@together_ai,openhands,False,0.0,False,831.927978515625,1622453.0,7183.0,0.0,98
terminalbench:c2993974-a14c-4213-9d72-5fa0a10f7880,terminalbench,build-pov-ray,openai/gpt-oss-120b@together_ai,terminus-2,False,0.0,False,1823.324951171875,254122.0,12463.0,0.0,19
terminalbench:cb3275cf-92ff-4bfb-9831-42c6636357ae,terminalbench,caffe-cifar-10,accounts/fireworks/models/minimax-m2@fireworks_ai,terminus-2,False,0.0,False,1225.14794921875,218907.0,6380.0,0.0,26
terminalbench:compile-compcert__SZdhEDN,terminalbench,compile-compcert,claude-opus-4-6@anthropic,terminus-2,False,0.0,False,2427.14794921875,199751.0,5904.0,,39
terminalbench:b65fe293-13b6-489a-8edb-a1e30b1bfa2e,terminalbench,adaptive-rejection-sampler,openai/gpt-oss-120b@together_ai,terminus-2,False,0.0,False,541.3510131835938,99639.0,12837.0,0.0,10
terminalbench:extract-elf__kQtLSFv,terminalbench,extract-elf,gemini-2.5-flash@gemini,terminus-2,False,0.0,False,187.0070037841797,19247.0,11631.0,,6
terminalbench:break-filter-js-from-html__EE3KshV,terminalbench,break-filter-js-from-html,openai/gpt-oss-120b@together_ai,terminus-2,False,0.0,False,104.77799987792969,13063.0,2917.0,,7
terminalbench:fix-code-vulnerability__TAcXXVB,terminalbench,fix-code-vulnerability,gpt-5@openai,openhands,True,1.0,True,228.552001953125,441800.0,5151.0,,43
terminalbench:fix-git__cjFt4rM,terminalbench,fix-git,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,terminus-2,True,1.0,True,123.19300079345703,81002.0,2664.0,,24
terminalbench:crack-7z-hash__N9TRf9W,terminalbench,crack-7z-hash,claude-opus-4-5-20251101@anthropic,openhands,True,1.0,True,306.8890075683594,,,,27
terminalbench:crack-7z-hash__umjCcFc,terminalbench,crack-7z-hash,gpt-5-mini@openai,codex,True,1.0,True,186.58099365234375,417788.0,4903.0,,30
terminalbench:feal-differential-cryptanalysis__j8kQWFc,terminalbench,feal-differential-cryptanalysis,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,terminus-2,False,0.0,False,1546.467041015625,2550362.0,39385.0,,61
terminalbench:gpt2-codegolf__ZCP3NfR,terminalbench,gpt2-codegolf,gemini-2.5-pro@gemini,terminus-2,False,0.0,False,848.1859741210938,253946.0,69429.0,,21
terminalbench:ffb8a76a-e045-4944-975f-cd0dea68b03a,terminalbench,count-dataset-tokens,openai/gpt-oss-120b@together_ai,mini-swe-agent,False,0.0,False,89.64199829101562,3301.0,936.0,0.0,5
terminalbench:feal-differential-cryptanalysis__MtjSGo7,terminalbench,feal-differential-cryptanalysis,minimax-m2.1@minimax,claude-code,False,0.0,False,1851.782958984375,,,,160
terminalbench:9f643b8c-3ccf-4ead-b0e1-fd133d371417,terminalbench,fix-code-vulnerability,accounts/fireworks/models/minimax-m2@fireworks_ai,terminus-2,False,0.0,False,268.93701171875,384691.0,7303.0,0.0,34
terminalbench:caffe-cifar-10__aPsCysc,terminalbench,caffe-cifar-10,claude-opus-4-5-20251101@anthropic,openhands,False,0.0,False,1246.1070556640625,,,,13
terminalbench:compile-compcert__XsmAeF2,terminalbench,compile-compcert,gpt-5-mini@openai,openhands,False,0.0,False,414.2860107421875,135285.0,13517.0,,20
terminalbench:distribution-search__ta2F3se,terminalbench,distribution-search,claude-sonnet-4-5-20250929@anthropic,openhands,True,1.0,True,530.68701171875,737815.0,17093.0,,81
terminalbench:5fd9ef15-70d3-42ca-acf5-850f89df6411,terminalbench,distribution-search,openai/gpt-oss-20b@together_ai,terminus-2,False,0.0,False,84.48100280761719,8975.0,4603.0,0.0,5
terminalbench:distribution-search__eN4swWK,terminalbench,distribution-search,claude-opus-4-5-20251101@anthropic,claude-code,True,1.0,True,192.26499938964844,,,,17
terminalbench:break-filter-js-from-html__wXqpkN7,terminalbench,break-filter-js-from-html,gpt-5.2-codex@openai,deepagent-harbor,True,1.0,True,297.47100830078125,,,,23
terminalbench:gcode-to-text__gSbAsEF,terminalbench,gcode-to-text,gpt-5.2@openai,terminus-2,False,0.0,False,81.5780029296875,,,,4
terminalbench:0d0a7203-a091-4925-8cf0-c7dc6d1fe208,terminalbench,fix-code-vulnerability,openai/gpt-oss-20b@together_ai,terminus-2,False,0.0,False,64.52200317382812,13909.0,2981.0,0.0,5
terminalbench:distribution-search__FG2AqpB,terminalbench,distribution-search,gpt-5-nano@openai,mini-swe-agent,False,0.0,False,164.17300415039062,5365.0,15241.0,,5
terminalbench:dna-insert__CtnBZwT,terminalbench,dna-insert,claude-opus-4-5-20251101@anthropic,openhands,False,0.0,False,657.6890258789062,,,,33
terminalbench:fix-git__kEGLMjh,terminalbench,fix-git,glm-5@z-ai,terminus-2,True,1.0,True,138.3769989013672,0.0,0.0,,7
terminalbench:gcode-to-text__XiVPASe,terminalbench,gcode-to-text,gpt-5-nano@openai,openhands,False,0.0,False,331.82000732421875,194398.0,24451.0,,37
terminalbench:fix-ocaml-gc__Q84FAQg,terminalbench,fix-ocaml-gc,gpt-5@openai,mini-swe-agent,False,0.0,False,4200.28076171875,3092351.0,136735.0,,67
terminalbench:bn-fit-modify__An8f9T9,terminalbench,bn-fit-modify,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,terminus-2,False,0.0,False,588.4500122070312,674585.0,10129.0,,45
terminalbench:caffe-cifar-10__Dg5W23a,terminalbench,caffe-cifar-10,gemini-3-flash-preview@gemini,terminus-2,False,0.0,False,2461.72607421875,,,,14
terminalbench:caffe-cifar-10__ksMP68B,terminalbench,caffe-cifar-10,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,182.406005859375,24939.0,18435.0,,12
terminalbench:dna-insert__BfnVPjN,terminalbench,dna-insert,gpt-5@openai,openhands,False,0.0,False,1130.8260498046875,193363.0,51900.0,,47
terminalbench:caffe-cifar-10__pdFCkDE,terminalbench,caffe-cifar-10,claude-haiku-4-5-20251001@anthropic,claude-code,False,0.0,False,891.1329956054688,4116433.0,894.0,,78
terminalbench:dna-assembly__FxjUkCo,terminalbench,dna-assembly,grok-4-0709@xai,openhands,False,0.0,False,1850.4219970703125,25963.0,124.0,,10
terminalbench:dna-insert__fWpwhff,terminalbench,dna-insert,gemini-2.5-pro@gemini,mini-swe-agent,False,0.0,False,277.08099365234375,61528.0,30327.0,,11
terminalbench:caffe-cifar-10__C3BGG2m,terminalbench,caffe-cifar-10,gemini-2.5-pro@gemini,openhands,False,0.0,False,1493.405029296875,64154.0,1020.0,,14
terminalbench:e3a542b3-1f1e-4935-9895-07f7ee8feb34,terminalbench,configure-git-webserver,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,terminus-2,False,0.0,False,215.12100219726562,117989.0,2240.0,0.0,21
terminalbench:git-multibranch__nHCvc78,terminalbench,git-multibranch,gemini-2.5-pro@gemini,mini-swe-agent,True,1.0,True,130.93800354003906,34009.0,8384.0,,11
terminalbench:financial-document-processor__sEXqaiQ,terminalbench,financial-document-processor,accounts/fireworks/models/minimax-m2@fireworks_ai,terminus-2,False,0.0,False,549.0670166015625,563069.0,13915.0,,35
terminalbench:feal-linear-cryptanalysis__sypjz8E,terminalbench,feal-linear-cryptanalysis,claude-haiku-4-5-20251001@anthropic,claude-code,False,0.0,False,1842.3260498046875,3112949.0,3639.0,,73
terminalbench:cancel-async-tasks__ebC4TDU,terminalbench,cancel-async-tasks,gpt-5@openai,mini-swe-agent,True,1.0,True,340.9259948730469,13810.0,17000.0,,7
terminalbench:code-from-image__DcVgpFW,terminalbench,code-from-image,gemini-2.5-pro@gemini,openhands,False,0.0,False,107.02799987792969,19729.0,414.0,,11
terminalbench:break-filter-js-from-html__83TEKjm,terminalbench,break-filter-js-from-html,gpt-5@openai,openhands,True,1.0,True,802.9619750976562,222347.0,34120.0,,73
terminalbench:db-wal-recovery__jDPc6Bz,terminalbench,db-wal-recovery,accounts/fireworks/models/minimax-m2@fireworks_ai,terminus-2,False,0.0,False,921.9329833984375,1632276.0,28167.0,,101
terminalbench:bn-fit-modify__mDoi84o,terminalbench,bn-fit-modify,gpt-5-mini@openai,terminus-2,True,1.0,True,425.75,61518.0,12252.0,,8
terminalbench:caffe-cifar-10__J99qxbi,terminalbench,caffe-cifar-10,gpt-5-mini@openai,openhands,False,0.0,False,1285.4820556640625,2258365.0,33092.0,,122
terminalbench:bb86fdab-76d3-477b-817c-200336f10263,terminalbench,count-dataset-tokens,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,221.85299682617188,6245.0,3303.0,0.0,5
terminalbench:break-filter-js-from-html__hdZTKGV,terminalbench,break-filter-js-from-html,claude-opus-4.6@anthropic,judy,True,1.0,True,513.2960205078125,,,,43
terminalbench:financial-document-processor__8KQVQEf,terminalbench,financial-document-processor,gpt-5@openai,codex,False,0.0,False,212.4669952392578,148130.0,5971.0,,18
terminalbench:configure-git-webserver__Weo8Kc8,terminalbench,configure-git-webserver,gpt-5-mini@openai,openhands,True,1.0,True,579.3189697265625,210135.0,24812.0,,47
terminalbench:build-pov-ray__GviN4Zr,terminalbench,build-pov-ray,gpt-5-codex@openai,terminus-2,True,1.0,True,529.739990234375,352864.0,13831.0,,36
terminalbench:ecf1f92b-69c1-4560-a128-551fc75b72bc,terminalbench,circuit-fibsqrt,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,49.152000427246094,4589.0,2812.0,0.0,4
terminalbench:feal-differential-cryptanalysis__piS7r7q,terminalbench,feal-differential-cryptanalysis,claude-sonnet-4-5-20250929@anthropic,openhands,False,0.0,False,1077.1099853515625,2260791.0,46071.0,,108
terminalbench:bd03f10f-e49c-421e-9435-7a2d6227cbe1,terminalbench,git-multibranch,moonshotai/Kimi-K2-Instruct-0905@together_ai,terminus-2,True,1.0,True,521.3259887695312,795558.0,9910.0,0.0,74
terminalbench:distribution-search__ps8UyVA,terminalbench,distribution-search,gpt-5@openai,openhands,True,1.0,True,1004.2230224609375,107238.0,63559.0,,29
terminalbench:extract-elf__CbaFjiv,terminalbench,extract-elf,gpt-5-mini@openai,openhands,False,0.0,False,430.3340148925781,93709.0,19063.0,,25
terminalbench:8021342a-936d-4de4-b234-eeca5bde1d53,terminalbench,custom-memory-heap-crash,moonshotai/Kimi-K2-Instruct-0905@together_ai,terminus-2,True,1.0,True,446.35699462890625,584763.0,12214.0,0.0,47
terminalbench:compile-compcert__Fdjrkwp,terminalbench,compile-compcert,claude-haiku-4-5-20251001@anthropic,claude-code,True,1.0,True,1564.3990478515625,6795535.0,2823.0,,178
terminalbench:dna-assembly__2mptpcZ,terminalbench,dna-assembly,gemini-3-flash-preview@gemini,terminus-2,False,0.0,False,962.6409912109375,,,,40
terminalbench:fix-git__DKcgvzm,terminalbench,fix-git,grok-code-fast-1@xai,mini-swe-agent,False,0.0,False,82.12100219726562,77195.0,1203.0,,17
terminalbench:51afb5fb-ac6a-4b38-a17a-be7af1005cbe,terminalbench,extract-elf,moonshotai/Kimi-K2-Instruct-0905@together_ai,terminus-2,True,1.0,True,145.81900024414062,137611.0,4165.0,0.0,24
terminalbench:db-wal-recovery__H5yqZQA,terminalbench,db-wal-recovery,moonshotai/Kimi-K2-Thinking@together_ai,terminus-2,False,0.0,False,926.4240112304688,904056.0,26744.0,,55
terminalbench:bn-fit-modify__N8ifKcE,terminalbench,bn-fit-modify,grok-code-fast-1@xai,terminus-2,False,0.0,False,142.09100341796875,14709.0,1639.0,,5
terminalbench:dna-insert__Qh2vPkg,terminalbench,dna-insert,gpt-5-mini@openai,codex,False,0.0,False,259.9750061035156,299643.0,9163.0,,21
terminalbench:cobol-modernization__WbqJwHe,terminalbench,cobol-modernization,gemini-3-flash-preview@gemini,terminus-2,True,1.0,True,223.7050018310547,,,,24
terminalbench:6ad279e1-40ac-40eb-8cf8-d1ec86ee818e,terminalbench,crack-7z-hash,moonshotai/Kimi-K2-Thinking@together_ai,terminus-2,True,1.0,True,380.4020080566406,231087.0,6714.0,0.0,30
terminalbench:4e328bc1-ea25-4076-9ed8-8f5339f49b97,terminalbench,code-from-image,moonshotai/Kimi-K2-Instruct-0905@together_ai,openhands,False,0.0,False,921.1209716796875,3197446.0,27886.0,0.0,170
terminalbench:custom-memory-heap-crash__LMSTHGe,terminalbench,custom-memory-heap-crash,gpt-5@openai,codex,True,1.0,True,699.9619750976562,649250.0,18719.0,,33
terminalbench:cobol-modernization__JdToekS,terminalbench,cobol-modernization,claude-haiku-4-5-20251001@anthropic,mini-swe-agent,True,1.0,True,370.6830139160156,357970.0,9870.0,,40
terminalbench:cancel-async-tasks__CzNmcHj,terminalbench,cancel-async-tasks,gpt-5-mini@openai,mini-swe-agent,False,0.0,False,153.35699462890625,4460.0,3753.0,,5
terminalbench:db-wal-recovery__EPXdsCB,terminalbench,db-wal-recovery,claude-opus-4-5-20251101@anthropic,openhands,False,0.0,False,967.3259887695312,,,,124
terminalbench:dna-assembly__Lkk2HFA,terminalbench,dna-assembly,gemini-3-flash-preview@gemini,terminus-2,False,0.0,False,144.8979949951172,,,,5
terminalbench:da0687cc-c757-492b-b236-172782f19d9e,terminalbench,dna-assembly,moonshotai/Kimi-K2-Thinking@together_ai,terminus-2,False,0.0,False,727.4879760742188,638396.0,23363.0,0.0,29
terminalbench:dna-assembly__8kun2fU,terminalbench,dna-assembly,claude-opus-4-5-20251101@anthropic,terminus-2,True,1.0,True,797.5440063476562,1048646.0,42860.0,,28
terminalbench:fix-git__rRjDiXQ,terminalbench,fix-git,openai/gpt-oss-120b@together_ai,terminus-2,False,0.0,False,119.31700134277344,13374.0,2627.0,,7
