trace_id,dataset,task_id,harness,agent_scaffold,model,success,reward,resolved,total_steps,tool_action_steps,duration,input_tokens,output_tokens
bn-fit-modify__kVcLQcP,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gemini-2.5-pro@gemini,False,0.0,False,25,9,561.5759887695312,605817.0,44170.0
bn-fit-modify__wvsoTda,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gemini-2.5-pro@gemini,False,0.0,False,65,55,660.5280151367188,1863263.0,46908.0
bn-fit-modify__xzWe7rh,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gemini-2.5-pro@gemini,False,0.0,False,15,8,516.302001953125,213512.0,35728.0
bn-fit-modify__KunFVdZ,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-codex@openai,True,1.0,True,17,14,419.9410095214844,106309.0,18071.0
bn-fit-modify__UQPfZ8Z,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-codex@openai,True,1.0,True,19,16,327.6059875488281,130521.0,12738.0
bn-fit-modify__cpao6M5,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-codex@openai,True,1.0,True,42,35,697.5540161132812,538285.0,30478.0
bn-fit-modify__oxeQdoe,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-codex@openai,True,1.0,True,19,16,522.156005859375,141434.0,17697.0
bn-fit-modify__rinVEPK,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-codex@openai,True,1.0,True,51,44,786.8469848632812,911382.0,24071.0
bn-fit-modify__8oYFuCA,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,True,1.0,True,8,4,225.08700561523438,41803.0,9621.0
bn-fit-modify__JGNbTvA,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,True,1.0,True,7,3,173.1909942626953,16388.0,8706.0
bn-fit-modify__ZDGy5ga,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,False,0.0,False,7,3,220.68800354003906,22560.0,11668.0
bn-fit-modify__cqv9JfU,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,True,1.0,True,8,5,216.1269989013672,44673.0,8004.0
bn-fit-modify__oYDAr5k,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,True,1.0,True,22,2,820.1209716796875,377051.0,49179.0
bn-fit-modify__9yhakq7,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,4,1,156.88800048828125,4294.0,11120.0
bn-fit-modify__PFXaaAE,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,True,1.0,True,8,3,340.9159851074219,46479.0,28229.0
bn-fit-modify__PjPbNpU,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,5,1,150.7899932861328,7631.0,19216.0
bn-fit-modify__UdP7kQj,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,10,2,324.85198974609375,58353.0,45931.0
bn-fit-modify__eecfmrS,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,5,1,229.2689971923828,5534.0,20152.0
bn-fit-modify__A2WCYgk,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5@openai,True,1.0,True,7,2,522.3920288085938,37100.0,28439.0
bn-fit-modify__YpUcxLa,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5@openai,False,0.0,False,10,1,805.4349975585938,88179.0,41200.0
bn-fit-modify__dEUcRZZ,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5@openai,True,1.0,True,9,4,300.1059875488281,45318.0,18395.0
bn-fit-modify__neaBYUE,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5@openai,True,1.0,True,8,1,371.1730041503906,59577.0,18903.0
bn-fit-modify__yFH3QWZ,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,gpt-5@openai,True,1.0,True,8,1,483.2650146484375,49822.0,22877.0
bn-fit-modify__BfzRKTv,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,47,43,2577.3330078125,714909.0,25199.0
bn-fit-modify__guoPsBA,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,51,45,683.9979858398438,711777.0,10879.0
bn-fit-modify__kuVyA83,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,65,59,1163.2960205078125,2233936.0,14686.0
bn-fit-modify__sPhr67H,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,41,33,862.9869995117188,713805.0,16779.0
bn-fit-modify__xzZWvHR,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,101,99,2682.01708984375,2626103.0,13361.0
bn-fit-modify__4MCcoVj,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,48,44,284.7900085449219,1000316.0,3332.0
bn-fit-modify__AsKpmaK,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,46,40,399.1310119628906,1224659.0,5538.0
bn-fit-modify__JJctguj,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,40,27,262.0260009765625,690040.0,6832.0
bn-fit-modify__JPCTx4V,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,34,29,221.26199340820312,540044.0,3565.0
bn-fit-modify__KKKKwjv,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,74,69,307.9280090332031,1519821.0,5215.0
4940924a-0b13-47ad-925b-d5b54c723954,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,9,7,88.58000183105469,15319.0,3442.0
0f6539ff-2386-4882-8cde-7b5d6e00de2c,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,11,11,147.5189971923828,23987.0,5181.0
e830ca38-0e25-4b7c-a06d-7e2de3569ae1,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,6,5,80.20099639892578,6317.0,2625.0
4a514cd2-4a1f-44d6-8704-8a74d0a95304,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,6,5,112.64299774169922,7744.0,2414.0
4a7b677f-4dd5-4517-ad94-7643087e1c3d,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,15,13,188.23199462890625,43393.0,7907.0
a6ff790f-f45a-49ad-a494-44e5ad19a246,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,4,2,82.25299835205078,5442.0,4159.0
db131f22-399f-4314-8f11-c623533d68c2,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,6,4,55.12200164794922,9348.0,3713.0
4b9ad4db-1ce8-4b4d-be7a-f51d7f31c178,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,7,7,114.1449966430664,23565.0,6783.0
b9cf3d02-a169-4c4a-911b-00200178786d,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,7,3,57.5629997253418,12316.0,3202.0
99f980e2-f765-419b-8dc8-6b1f4da3c1ac,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,7,5,87.60800170898438,18282.0,9044.0
bn-fit-modify__4dpAjd3,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,9,5,88.58000183105469,15319.0,3442.0
bn-fit-modify__6c77nzi,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,11,7,147.5189971923828,23987.0,5181.0
bn-fit-modify__dZZ3J6R,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,6,2,80.20099639892578,6317.0,2625.0
bn-fit-modify__kxzpLkR,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,6,2,112.64299774169922,7744.0,2414.0
bn-fit-modify__qN7dL2C,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,15,8,188.23199462890625,43393.0,7907.0
bn-fit-modify__9qnscFa,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,4,1,82.25299835205078,5442.0,4159.0
bn-fit-modify__Q3ouDrA,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,6,1,55.12200164794922,9348.0,3713.0
bn-fit-modify__UgQKeMQ,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,7,2,114.1449966430664,23565.0,6783.0
bn-fit-modify__izrkB8c,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,7,1,57.5629997253418,12316.0,3202.0
bn-fit-modify__qsU3YMz,terminalbench,bn-fit-modify,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,7,2,87.60800170898438,18282.0,9044.0
34e1420b-4dfc-4f76-852a-1c2cfdeb076b,terminalbench,bn-fit-modify,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,69,46,321.7239990234375,571992.0,6062.0
3278f131-adcf-4bfd-a60e-1a050d85a753,terminalbench,bn-fit-modify,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,55,18,266.72601318359375,366026.0,6502.0
781ff604-5ccc-4a74-bcd5-f426f9387a36,terminalbench,bn-fit-modify,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,True,1.0,True,79,60,394.0820007324219,891795.0,7043.0
04162554-b394-45c3-8ba5-3f18931e68ad,terminalbench,bn-fit-modify,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,65,54,361.9230041503906,719435.0,5728.0
c5f9d552-d8e2-4413-bf36-d9b1c1a6cfe9,terminalbench,bn-fit-modify,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,55,30,351.29998779296875,567870.0,5485.0
bn-fit-modify__8Fbuzzu,terminalbench,bn-fit-modify,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,69,46,321.7239990234375,571992.0,6062.0
bn-fit-modify__BhTJUA9,terminalbench,bn-fit-modify,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,55,18,266.72601318359375,366026.0,6502.0
bn-fit-modify__DjEk7iP,terminalbench,bn-fit-modify,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,True,1.0,True,79,54,394.0820007324219,891795.0,7043.0
bn-fit-modify__K4EaN4e,terminalbench,bn-fit-modify,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,65,44,361.9230041503906,719435.0,5728.0
bn-fit-modify__KgX3QEG,terminalbench,bn-fit-modify,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,55,30,351.29998779296875,567870.0,5485.0
bn-fit-modify__32XEuer,terminalbench,bn-fit-modify,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,93,26,488.82501220703125,559429.0,19214.0
bn-fit-modify__Sqiz6MT,terminalbench,bn-fit-modify,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,74,20,277.71099853515625,306011.0,8081.0
bn-fit-modify__f9CSwx6,terminalbench,bn-fit-modify,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,7,0,137.61300659179688,8848.0,6746.0
bn-fit-modify__xm2vzjF,terminalbench,bn-fit-modify,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,85,42,299.0539855957031,835068.0,10624.0
bn-fit-modify__67Gubmj,terminalbench,bn-fit-modify,openhands,openhands,claude-opus-4-1-20250805@anthropic,True,1.0,True,63,50,484.75201416015625,637916.0,14048.0
bn-fit-modify__GwECAjY,terminalbench,bn-fit-modify,openhands,openhands,claude-opus-4-1-20250805@anthropic,False,0.0,False,57,42,457.6510009765625,512243.0,10105.0
bn-fit-modify__iJL34jg,terminalbench,bn-fit-modify,openhands,openhands,claude-opus-4-1-20250805@anthropic,True,1.0,True,75,58,534.593017578125,924861.0,15093.0
bn-fit-modify__okVC6av,terminalbench,bn-fit-modify,openhands,openhands,claude-opus-4-1-20250805@anthropic,True,1.0,True,57,22,492.8739929199219,595266.0,10479.0
bn-fit-modify__v46yeR5,terminalbench,bn-fit-modify,openhands,openhands,claude-opus-4-1-20250805@anthropic,True,1.0,True,67,50,466.39898681640625,711467.0,11706.0
bn-fit-modify__8ESSMSo,terminalbench,bn-fit-modify,openhands,openhands,claude-opus-4-5-20251101@anthropic,True,1.0,True,39,28,432.0559997558594,,
bn-fit-modify__V88xVL3,terminalbench,bn-fit-modify,openhands,openhands,claude-opus-4-5-20251101@anthropic,True,1.0,True,44,29,544.27001953125,,
bn-fit-modify__VqrKBQj,terminalbench,bn-fit-modify,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,49,21,617.0339965820312,,
bn-fit-modify__df42VJw,terminalbench,bn-fit-modify,openhands,openhands,claude-opus-4-5-20251101@anthropic,True,1.0,True,46,32,527.0850219726562,,
bn-fit-modify__qaXxQWg,terminalbench,bn-fit-modify,openhands,openhands,claude-opus-4-5-20251101@anthropic,True,1.0,True,39,30,356.8869934082031,,
bn-fit-modify__7r5DiCG,terminalbench,bn-fit-modify,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,65,16,487.1499938964844,620651.0,12499.0
bn-fit-modify__CugZGuT,terminalbench,bn-fit-modify,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,59,18,330.39898681640625,541355.0,10385.0
bn-fit-modify__DayptSf,terminalbench,bn-fit-modify,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,71,18,420.5710144042969,554651.0,13185.0
bn-fit-modify__JJSkhhw,terminalbench,bn-fit-modify,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,89,64,493.6449890136719,963903.0,13078.0
bn-fit-modify__ymsyzjy,terminalbench,bn-fit-modify,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,89,54,472.27801513671875,926096.0,13113.0
bn-fit-modify__CGog8Pz,terminalbench,bn-fit-modify,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,111,100,729.5330200195312,2218282.0,36715.0
bn-fit-modify__bzDScLo,terminalbench,bn-fit-modify,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,144,48,952.5399780273438,913667.0,24983.0
bn-fit-modify__nY7iCWV,terminalbench,bn-fit-modify,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,143,76,989.5880126953125,2049610.0,24873.0
bn-fit-modify__st734pH,terminalbench,bn-fit-modify,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,43,30,284.9360046386719,297045.0,5871.0
bn-fit-modify__ykH34tK,terminalbench,bn-fit-modify,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,133,80,885.7219848632812,1886669.0,37458.0
bn-fit-modify__3WRyF2B,terminalbench,bn-fit-modify,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,348,336,1382.614013671875,14034052.0,22519.0
bn-fit-modify__5TQKCFA,terminalbench,bn-fit-modify,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,73,58,458.0780029296875,1083903.0,19948.0
bn-fit-modify__H6hWsa2,terminalbench,bn-fit-modify,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,53,12,430.45098876953125,984923.0,12955.0
bn-fit-modify__eHyKyNP,terminalbench,bn-fit-modify,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,295,236,1378.9210205078125,12257037.0,26491.0
bn-fit-modify__qYfvu97,terminalbench,bn-fit-modify,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,43,24,316.3089904785156,288379.0,2307.0
bn-fit-modify__8qvy7fi,terminalbench,bn-fit-modify,openhands,openhands,gpt-5-mini@openai,True,1.0,True,33,20,555.6740112304688,209544.0,26537.0
bn-fit-modify__TWbhsrv,terminalbench,bn-fit-modify,openhands,openhands,gpt-5-mini@openai,False,0.0,False,27,10,343.79998779296875,115501.0,16166.0
bn-fit-modify__aKCPenD,terminalbench,bn-fit-modify,openhands,openhands,gpt-5-mini@openai,False,0.0,False,31,18,345.614990234375,111082.0,16413.0
bn-fit-modify__f4atGY2,terminalbench,bn-fit-modify,openhands,openhands,gpt-5-mini@openai,True,1.0,True,35,26,303.95098876953125,201435.0,13294.0
bn-fit-modify__mtnqtJM,terminalbench,bn-fit-modify,openhands,openhands,gpt-5-mini@openai,True,1.0,True,19,8,401.68499755859375,77384.0,21616.0
bn-fit-modify__2YocM5B,terminalbench,bn-fit-modify,openhands,openhands,gpt-5-nano@openai,False,0.0,False,579,90,3889.444091796875,14333795.0,549008.0
bn-fit-modify__2ffK2JY,terminalbench,bn-fit-modify,openhands,openhands,gpt-5-nano@openai,True,1.0,True,114,30,3687.819091796875,613408.0,163074.0
bn-fit-modify__DzRC99y,terminalbench,bn-fit-modify,openhands,openhands,gpt-5-nano@openai,True,1.0,True,35,8,541.1699829101562,105562.0,47986.0
bn-fit-modify__LB7vYtV,terminalbench,bn-fit-modify,openhands,openhands,gpt-5-nano@openai,False,0.0,False,47,12,591.4119873046875,182056.0,95928.0
bn-fit-modify__uNFk4PQ,terminalbench,bn-fit-modify,openhands,openhands,gpt-5-nano@openai,True,1.0,True,441,46,3827.944091796875,6508492.0,448584.0
bn-fit-modify__MLFtY7w,terminalbench,bn-fit-modify,openhands,openhands,gpt-5@openai,True,1.0,True,21,4,265.0920104980469,56816.0,15774.0
bn-fit-modify__NuPN6zV,terminalbench,bn-fit-modify,openhands,openhands,gpt-5@openai,True,1.0,True,53,38,1362.123046875,224767.0,49569.0
bn-fit-modify__RyfqXL9,terminalbench,bn-fit-modify,openhands,openhands,gpt-5@openai,True,1.0,True,31,8,555.8510131835938,172446.0,29259.0
bn-fit-modify__ST7izHv,terminalbench,bn-fit-modify,openhands,openhands,gpt-5@openai,True,1.0,True,37,10,481.84600830078125,98833.0,28316.0
bn-fit-modify__taGW92r,terminalbench,bn-fit-modify,openhands,openhands,gpt-5@openai,True,1.0,True,39,14,568.760009765625,126720.0,26998.0
bn-fit-modify__BK6j6yb,terminalbench,bn-fit-modify,openhands,openhands,grok-4-0709@xai,True,1.0,True,129,114,2202.492919921875,1800057.0,4772.0
bn-fit-modify__SVdG54N,terminalbench,bn-fit-modify,openhands,openhands,grok-4-0709@xai,True,1.0,True,91,80,1023.281982421875,1100981.0,4182.0
bn-fit-modify__kaRi3Qv,terminalbench,bn-fit-modify,openhands,openhands,grok-4-0709@xai,True,1.0,True,85,54,1245.7750244140625,824815.0,3240.0
bn-fit-modify__nrScCBG,terminalbench,bn-fit-modify,openhands,openhands,grok-4-0709@xai,True,1.0,True,87,78,1016.7650146484375,1404217.0,3772.0
bn-fit-modify__sW8PCgu,terminalbench,bn-fit-modify,openhands,openhands,grok-4-0709@xai,False,0.0,False,138,126,1592.2659912109375,1716789.0,7261.0
ae099da3-84a2-4e7b-93df-c2cf31cd097b,terminalbench,bn-fit-modify,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,56,18,512.9199829101562,522071.0,6891.0
66a2bc88-1106-47ae-83c4-08a16b336328,terminalbench,bn-fit-modify,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,60,36,401.9219970703125,620533.0,8126.0
b3ea1f41-2b72-4742-8cfb-5bcc38010fe8,terminalbench,bn-fit-modify,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,42,10,287.1669921875,221649.0,5639.0
527a19e1-3bcd-4f48-b41c-aa24c01315f1,terminalbench,bn-fit-modify,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,74,34,346.0260009765625,792181.0,6805.0
e2efa762-2993-4757-93cf-95438881fe2a,terminalbench,bn-fit-modify,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,86,60,504.0010070800781,984945.0,10830.0
bn-fit-modify__5rU3vhL,terminalbench,bn-fit-modify,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,56,18,512.9199829101562,522071.0,6891.0
bn-fit-modify__MS4iCnL,terminalbench,bn-fit-modify,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,60,28,401.9219970703125,620533.0,8126.0
bn-fit-modify__o7wxMMK,terminalbench,bn-fit-modify,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,42,10,287.1669921875,221649.0,5639.0
bn-fit-modify__oBfpqBD,terminalbench,bn-fit-modify,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,74,34,346.0260009765625,792181.0,6805.0
bn-fit-modify__vfkfK4P,terminalbench,bn-fit-modify,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,86,46,504.0010070800781,984945.0,10830.0
370ede74-893d-48ba-9cb8-c3b567d2bdf5,terminalbench,bn-fit-modify,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,45,41,588.4500122070312,674585.0,10129.0
2dce50e8-89b8-433a-b69d-335a093a5c59,terminalbench,bn-fit-modify,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,41,31,810.39697265625,769527.0,13693.0
26d23180-4128-40e5-8193-518e02979c62,terminalbench,bn-fit-modify,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,34,30,565.5989990234375,410926.0,9306.0
4156a8d5-e399-41f5-ae0f-db9e0f608e10,terminalbench,bn-fit-modify,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,30,22,564.3300170898438,403458.0,8431.0
69479f1e-0160-4442-829a-2755d63287d6,terminalbench,bn-fit-modify,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,36,28,709.385009765625,527331.0,11986.0
